,model,base_model,ifeval,bbh,math,mmlu-pro,gpqa,musr
2769,tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,pints-ai/1.5-Pints-16K-v0.1,0.15090182936829832,0.03842195410176515,0.0015105740181268884,0.012078900709219858,0.0,0.04850260416666665
2770,tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,pints-ai/1.5-Pints-16K-v0.1,0.1724092075692496,0.040802054869970156,0.007552870090634441,0.013002364066193841,0.0,0.045697916666666664
2771,tanliboy/lambda-gemma-2-9b-dpo,google/gemma-2-9b,0.18292463995531855,0.3573966330720827,0.0,0.31165041371158386,0.0805369127516779,0.08569791666666665
2772,tanliboy/lambda-qwen2.5-14b-dpo-test,Qwen/Qwen2.5-14B,0.8231215397367874,0.4845443982860532,0.0,0.42754506501182027,0.14988814317673374,0.12587239583333334
2773,tanliboy/lambda-qwen2.5-32b-dpo-test,Qwen/Qwen2.5-32B,0.8083839767372794,0.5440796058706254,0.0,0.51739804964539,0.14205816554809844,0.13328385416666663
2774,tannedbum/Ellaria-9B,tannedbum/Ellaria-9B (Merge),0.7825802204816554,0.41721561060084317,0.02643504531722054,0.35616134751773054,0.11073825503355701,0.10859895833333334
2775,tannedbum/L3-Nymeria-Maid-8B,tannedbum/L3-Nymeria-Maid-8B (Merge),0.7250029920610647,0.3124094477590446,0.09365558912386707,0.305186170212766,0.06152125279642054,0.06481510416666668
2776,tannedbum/L3-Nymeria-v2-8B,tannedbum/L3-Nymeria-v2-8B (Merge),0.7168346653545925,0.3226254366200003,0.09441087613293052,0.30592494089834515,0.05369127516778524,0.051343750000000014
2777,tannedbum/L3-Rhaenys-8B,tannedbum/L3-Rhaenys-8B (Merge),0.7362686560548235,0.33137944169076256,0.09063444108761329,0.31100398936170215,0.06375838926174497,0.05726562500000003
2778,teknium/CollectiveCognition-v1.1-Mistral-7B,mistralai/Mistral-7B-v0.1,0.27904626391308396,0.23476133616965922,0.03172205438066465,0.2040669326241135,0.04921700223713646,0.057325520833333324
2779,teknium/OpenHermes-13B,NousResearch/Llama-2-13b-hf,0.2668065178171695,0.18213328240408838,0.011329305135951661,0.15438460401891252,0.030201342281879207,0.08532552083333333
2780,teknium/OpenHermes-2-Mistral-7B,mistralai/Mistral-7B-v0.1,0.5286151854856226,0.2925183921122331,0.043806646525679754,0.21459441489361702,0.044742729306487705,0.16064062499999995
2781,teknium/OpenHermes-2.5-Mistral-7B,mistralai/Mistral-7B-v0.1,0.5571417173100707,0.27770026367807576,0.04758308157099698,0.22826167257683214,0.044742729306487705,0.12058072916666669
2782,teknium/OpenHermes-7B,NousResearch/Llama-2-7b-hf,0.1812513021006485,0.12081395462073649,0.01057401812688822,0.10368646572104018,0.02572706935123044,0.12681510416666666
2783,tensoropera/Fox-1-1.6B,tensoropera/Fox-1-1.6B,0.27659831469390106,0.07399760932518089,0.015861027190332326,0.041260342789598094,0.017897091722595054,0.03873697916666666
2784,tenyx/Llama3-TenyxChat-70B,tenyx/Llama3-TenyxChat-70B,0.8087086707713311,0.4961562001611543,0.24622356495468278,0.46780806737588654,0.06823266219239373,0.12520572916666667
2785,theprint/Boptruth-Agatha-7B,theprint/Boptruth-Agatha-7B,0.31241882649148706,0.29286422282807495,0.0513595166163142,0.20674497635933803,0.06599552572706939,0.11758333333333335
2786,theprint/CleverBoi-7B-v2,mistralai/Mistral-7B-v0.3,0.21699756645700075,0.23444181487331492,0.02265861027190333,0.1898455969267139,0.05145413870246088,0.18658072916666668
2787,theprint/CleverBoi-7B-v3,mistralai/Mistral-7B-v0.3,0.23823011830831084,0.2193674717909172,0.033987915407854986,0.2075760933806146,0.021252796420581685,0.09497135416666667
2788,theprint/CleverBoi-Llama-3.1-8B-Instruct,meta-llama/Meta-Llama-3.1-8B,0.16816269719898755,0.24048603081139294,0.027190332326283994,0.23057033096926716,0.06711409395973152,0.08279687500000003
2789,theprint/CleverBoi-Llama-3.1-8B-v2,meta-llama/Meta-Llama-3.1-8B,0.19613957632415324,0.24132844977310708,0.04984894259818731,0.2431294326241135,0.04809843400447425,0.06716927083333334
2790,theprint/CleverBoi-Nemo-12B-v2,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit,0.2045827293802666,0.3165269522562221,0.09290030211480364,0.24756205673758866,0.08501118568232664,0.11434635416666666
2791,theprint/Code-Llama-Bagel-8B,theprint/Code-Llama-Bagel-8B (Merge),0.2529676813078188,0.2533815455229531,0.05287009063444109,0.20240469858156027,0.03467561521252797,0.07530729166666666
2792,theprint/Conversely-Mistral-7B,mistralai/Mistral-7B-v0.3,0.2608113139802391,0.2570696557300103,0.00906344410876133,0.20286643026004725,0.04697986577181204,0.10628645833333332
2793,theprint/Llama-3.2-3B-VanRossum,meta-llama/Llama-3.2-3B-Instruct,0.4782820693537591,0.19366361887075997,0.09365558912386707,0.1966792257683215,0.02348993288590602,0.06554166666666666
2794,theprint/ReWiz-7B,mistralai/Mistral-7B-v0.3,0.4047926169230973,0.2350442985462492,0.02945619335347432,0.18559766548463355,0.03355704697986576,0.16744531249999997
2795,theprint/ReWiz-Llama-3.1-8B-v2,meta-llama/Meta-Llama-3.1-8B,0.2373059038905659,0.23773287089432596,0.045317220543806644,0.2567043439716312,0.07046979865771814,0.09338541666666669
2796,theprint/ReWiz-Llama-3.2-3B,theprint/ReWiz-Llama-3.2-3B (Merge),0.4648931501748693,0.1929372812239651,0.09743202416918428,0.20970005910165482,0.044742729306487705,0.06938541666666667
2797,theprint/ReWiz-Nemo-12B-Instruct,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit,0.10623811486854878,0.29926389365821837,0.07175226586102719,0.2599364657210401,0.09843400447427292,0.1022864583333333
2798,theprint/ReWiz-Qwen-2.5-14B,Qwen/Qwen2.5-14B,0.2785464788982123,0.4486187336352475,0.2688821752265861,0.45469488770685584,0.17337807606263986,0.15436979166666667
2799,theprint/ReWiz-Worldbuilder-7B,theprint/ReWiz-Worldbuilder-7B (Merge),0.25101951710350756,0.2507634729001636,0.02945619335347432,0.2190270390070922,0.02572706935123044,0.16389583333333335
2800,theprint/RuDolph-Hermes-7B,theprint/RuDolph-Hermes-7B (Merge),0.36042921670057665,0.30709648163100883,0.05060422960725076,0.23029329196217496,0.08277404921700222,0.11026822916666669
2801,theprint/WorldBuilder-12B,unsloth/mistral-nemo-base-2407-bnb-4bit,0.13743755457741014,0.2927799628204166,0.03625377643504532,0.24359116430260047,0.06263982102908276,0.08997395833333338
2802,theprint/phi-3-mini-4k-python,unsloth/Phi-3-mini-4k-instruct-bnb-4bit,0.24087753826513653,0.2844601616578647,0.09516616314199396,0.2863475177304965,0.05480984340044745,0.0922083333333333
2803,thomas-yanxin/XinYuan-Qwen2-1_5B,Removed,0.29855561022531324,0.1212557956003766,0.06722054380664653,0.15078309692671396,0.026845637583892648,0.026244791666666684
2804,thomas-yanxin/XinYuan-Qwen2-7B,thomas-yanxin/XinYuan-Qwen2-7B,0.44376033369238066,0.2840148852275863,0.13293051359516617,0.3249482860520094,0.05480984340044745,0.09259895833333337
2805,thomas-yanxin/XinYuan-Qwen2-7B-0917,thomas-yanxin/XinYuan-Qwen2-7B-0917,0.3719198393595659,0.3261993813582105,0.08836858006042297,0.36059397163120566,0.07941834451901568,0.136796875
2806,thomas-yanxin/XinYuan-Qwen2.5-7B-0917,thomas-yanxin/XinYuan-Qwen2.5-7B-0917,0.35770644113175265,0.3343966927024198,0.0,0.32023862293144206,0.04138702460850116,0.036773437500000006
2807,tiiuae/Falcon3-10B-Base,tiiuae/Falcon3-10B-Base,0.3647754624396601,0.4137546218651794,0.2477341389728097,0.36003989361702127,0.12751677852348994,0.1417395833333333
2808,tiiuae/Falcon3-10B-Instruct,tiiuae/Falcon3-10B-Base,0.7816560060639105,0.4482153982483132,0.2590634441087613,0.38100251182033096,0.1051454138702461,0.13607031249999996
2809,tiiuae/Falcon3-1B-Base,tiiuae/Falcon3-1B-Base,0.24280132271262475,0.11343173265854867,0.030211480362537766,0.06757904846335695,0.039149888143176735,0.09709114583333331
2810,tiiuae/Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Base,0.5556678501930433,0.12961374062508185,0.01283987915407855,0.09315898345153663,0.02237136465324381,0.10561979166666667
2811,tiiuae/Falcon3-3B-Base,tiiuae/Falcon3-3B-Base,0.2764985793250797,0.21584784293773265,0.11858006042296072,0.20877659574468088,0.06263982102908276,0.06273697916666668
2812,tiiuae/Falcon3-3B-Instruct,tiiuae/Falcon3-3B-Instruct,0.6976755010040026,0.26287229468432693,0.24697885196374622,0.22281323877068554,0.05145413870246088,0.1113255208333333
2813,tiiuae/Falcon3-7B-Base,tiiuae/Falcon3-7B-Base,0.3415947463840388,0.31559918547503363,0.19259818731117825,0.32337839834515364,0.12863534675615215,0.18142708333333335
2814,tiiuae/Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Base,0.761247933261524,0.3791581245917148,0.3187311178247734,0.3430481678486997,0.0805369127516779,0.21167968749999996
2815,tiiuae/Falcon3-Mamba-7B-Base,tiiuae/Falcon3-Mamba-7B-Base,0.28911288713945665,0.25534048802953163,0.1933534743202417,0.22641474586288413,0.07941834451901568,0.04393229166666667
2816,tiiuae/Falcon3-Mamba-7B-Instruct,tiiuae/Falcon3-Mamba-7B-Instruct (Merge),0.7165099713205407,0.2520350517239808,0.2726586102719033,0.26326093380614657,0.07158836689038028,0.08258072916666669
2817,tiiuae/falcon-11B,tiiuae/falcon-11B,0.3261324397044287,0.21937999462890276,0.0256797583081571,0.15438460401891252,0.027964205816554788,0.07530729166666666
2818,tiiuae/falcon-40b,tiiuae/falcon-40b,0.24964538535530173,0.16583304730312176,0.015861027190332326,0.16722074468085105,0.031319910514541416,0.05193229166666668
2819,tiiuae/falcon-40b-instruct,tiiuae/falcon-40b-instruct,0.2454487426694504,0.17220114203264525,0.01661631419939577,0.140163268321513,0.0,0.05161979166666666
2820,tiiuae/falcon-7b,tiiuae/falcon-7b,0.18205140139274903,0.059639369118760506,0.006042296072507554,0.013925827423167841,0.0,0.044971354166666665
2821,tiiuae/falcon-7b-instruct,tiiuae/falcon-7b-instruct,0.1968886997610784,0.048231784606744314,0.006042296072507553,0.01725029550827422,0.0,0.03253906250000001
2822,tiiuae/falcon-mamba-7b,tiiuae/falcon-mamba-7b,0.33357602273079867,0.19876877803543436,0.040785498489425975,0.14468823877068557,0.0805369127516779,0.10862239583333334
2823,tklohj/WindyFloLLM,tklohj/WindyFloLLM (Merge),0.26685638550158025,0.24398763197850537,0.013595166163141997,0.1757166075650118,0.03355704697986576,0.11864062500000003
2824,togethercomputer/GPT-JT-6B-v1,togethercomputer/GPT-JT-6B-v1,0.20610646418170453,0.07318523965141613,0.007552870090634441,0.06951832151300234,0.014541387024608499,0.03873697916666666
2825,togethercomputer/GPT-NeoXT-Chat-Base-20B,togethercomputer/GPT-NeoXT-Chat-Base-20B,0.18297561581049393,0.06830794983137851,0.01283987915407855,0.016142139479905428,0.0,0.017578124999999993
2826,togethercomputer/LLaMA-2-7B-32K,togethercomputer/LLaMA-2-7B-32K,0.18649738250065384,0.08089984229889549,0.008308157099697885,0.08530954491725769,0.0,0.043205729166666665
2827,togethercomputer/Llama-2-7B-32K-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,0.21300039450879227,0.08563469919446953,0.012839879154078549,0.08678708628841607,0.0022371364653244186,0.09199218750000002
2828,togethercomputer/RedPajama-INCITE-7B-Base,togethercomputer/RedPajama-INCITE-7B-Base,0.20822971936683554,0.05087242272916431,0.011329305135951661,0.02186761229314421,0.006711409395973183,0.030166666666666658
2829,togethercomputer/RedPajama-INCITE-7B-Chat,togethercomputer/RedPajama-INCITE-7B-Chat,0.1557977278066641,0.04502173664381199,0.0015105740181268884,0.013464095744680847,0.0033557046979865533,0.018617187499999997
2830,togethercomputer/RedPajama-INCITE-7B-Instruct,togethercomputer/RedPajama-INCITE-7B-Instruct,0.20550694379801152,0.07905416493704163,0.015105740181268881,0.030271128841607552,0.0011185682326622093,0.0503046875
2831,togethercomputer/RedPajama-INCITE-Base-3B-v1,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.22936253584932423,0.03518607767474259,0.009818731117824773,0.012355939716312053,0.0,0.040010416666666666
2832,togethercomputer/RedPajama-INCITE-Chat-3B-v1,togethercomputer/RedPajama-INCITE-Chat-3B-v1,0.16521496296493304,0.051647279270506274,0.0030211480362537764,0.014110520094562635,0.0,0.05089322916666668
2833,togethercomputer/RedPajama-INCITE-Instruct-3B-v1,togethercomputer/RedPajama-INCITE-Instruct-3B-v1,0.2124263620526869,0.04510786368926982,0.006797583081570997,0.012171247044917257,0.0,0.06408854166666669
2834,tokyotech-llm/Llama-3-Swallow-8B-Instruct-v0.1,tokyotech-llm/Llama-3-Swallow-8B-Instruct-v0.1,0.5507719517546776,0.29267966131617706,0.07250755287009064,0.23195552600472813,0.05257270693512303,0.13795572916666665
2835,unsloth/Phi-3-mini-4k-instruct,unsloth/Phi-3-mini-4k-instruct,0.544027624480822,0.36732473265614035,0.1540785498489426,0.33676861702127653,0.09731543624161071,0.13118749999999996
2836,unsloth/phi-4,microsoft/phi-4,0.6882083981613231,0.5525314499847013,0.12537764350453173,0.4864620271867611,0.11521252796420578,0.10128385416666667
2837,unsloth/phi-4-bnb-4bit,microsoft/phi-4,0.6729710501469435,0.5353519912141298,0.19410876132930516,0.4728871158392435,0.1174496644295302,0.08424479166666667
2838,unsloth/phi-4-unsloth-bnb-4bit,microsoft/phi-4,0.6793906833867471,0.5384008105932037,0.2001510574018127,0.4762115839243499,0.11521252796420578,0.087578125
2839,upstage/SOLAR-10.7B-Instruct-v1.0,upstage/SOLAR-10.7B-Instruct-v1.0 (Merge),0.4736609972650345,0.31872401888002116,0.0,0.23758865248226946,0.07829977628635347,0.06942187500000002
2840,upstage/SOLAR-10.7B-v1.0,upstage/SOLAR-10.7B-v1.0,0.17158472852032605,0.021471627638186875,0.023413897280966767,0.01872783687943262,0.014541387024608499,0.04524739583333332
2841,upstage/solar-pro-preview-instruct,upstage/solar-pro-preview-instruct,0.8415814483348626,0.5482235099983529,0.21827794561933536,0.47482638888888895,0.1610738255033557,0.15007031249999997
2842,uukuguy/speechless-code-mistral-7b-v1.0,uukuguy/speechless-code-mistral-7b-v1.0,0.3665241559063286,0.24091412067845625,0.04607250755287009,0.23841976950354613,0.045861297539149914,0.14772135416666665
2843,uukuguy/speechless-codellama-34b-v2.0,uukuguy/speechless-codellama-34b-v2.0,0.46042168113937687,0.2599329326784064,0.04305135951661631,0.17137632978723402,0.025727069351230522,0.07205208333333334
2844,uukuguy/speechless-coder-ds-6.7b,uukuguy/speechless-coder-ds-6.7b,0.2504698644042252,0.15897457343156352,0.01661631419939577,0.0798611111111111,0.019015659955257263,0.05342187500000001
2845,uukuguy/speechless-instruct-mistral-7b-v0.2,uukuguy/speechless-instruct-mistral-7b-v0.2,0.3261324397044287,0.2455874736532269,0.04380664652567976,0.211362293144208,0.04250559284116329,0.21172135416666665
2846,uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,0.45617517076911485,0.2679172729423422,0.014350453172205437,0.17322325650118206,0.026845637583892648,0.17754166666666665
2847,uukuguy/speechless-mistral-dolphin-orca-platypus-samantha-7b,uukuguy/speechless-mistral-dolphin-orca-platypus-samantha-7b,0.3700215428396654,0.2965312947574292,0.02945619335347432,0.2211510047281324,0.044742729306487705,0.13850260416666663
2848,uukuguy/speechless-zephyr-code-functionary-7b,uukuguy/speechless-zephyr-code-functionary-7b,0.2695791610704043,0.25983622785908506,0.03625377643504532,0.2326942966903073,0.06711409395973152,0.11613020833333332
2849,v000000/L3-8B-Stheno-v3.2-abliterated,v000000/L3-8B-Stheno-v3.2-abliterated (Merge),0.6717720093795573,0.30746304965684446,0.07099697885196375,0.28930260047281325,0.07941834451901568,0.05979427083333337
2850,v000000/L3.1-Niitorm-8B-DPO-t0.0001,v000000/L3.1-Niitorm-8B-DPO-t0.0001 (Merge),0.7688666072687137,0.30513173015804207,0.16163141993957705,0.31848404255319146,0.059284116331096204,0.072640625
2851,v000000/L3.1-Storniitova-8B,v000000/L3.1-Storniitova-8B (Merge),0.7816560060639105,0.308109931855899,0.14652567975830819,0.30841829196217496,0.05257270693512303,0.09961979166666664
2852,v000000/Qwen2.5-14B-Gutenberg-1e-Delta,v000000/Qwen2.5-14B-Gutenberg-1e-Delta (Merge),0.80451202808548,0.486166718794722,0.0,0.43668735224586286,0.1051454138702461,0.09379427083333335
2853,v000000/Qwen2.5-14B-Gutenberg-Instruct-Slerpeno,v000000/Qwen2.5-14B-Gutenberg-Instruct-Slerpeno (Merge),0.8197493760998594,0.4845212383388064,0.0,0.4359485815602837,0.10850111856823269,0.10053906250000003
2854,v000000/Qwen2.5-Lumen-14B,v000000/Qwen2.5-Lumen-14B (Merge),0.8063604569209697,0.4850786084405761,0.0,0.43363992316784866,0.10402684563758392,0.10291145833333337
2855,vhab10/Llama-3.1-8B-Base-Instruct-SLERP,vhab10/Llama-3.1-8B-Base-Instruct-SLERP (Merge),0.290711977552893,0.29926041623092614,0.11858006042296071,0.29124187352245867,0.06152125279642054,0.09366145833333334
2856,vhab10/Llama-3.2-Instruct-3B-TIES,vhab10/Llama-3.2-Instruct-3B-TIES (Merge),0.4727367828472896,0.19183159360187968,0.09592145015105741,0.21283983451536645,0.02572706935123044,0.03873697916666666
2857,vhab10/llama-3-8b-merged-linear,vhab10/llama-3-8b-merged-linear (Merge),0.5916634529714492,0.278160513277408,0.08157099697885198,0.3004765070921986,0.06599552572706939,0.11681510416666667
2858,vicgalle/CarbonBeagle-11B,vicgalle/CarbonBeagle-11B (Merge),0.5415298075772285,0.3306060419684841,0.06193353474320242,0.2529181442080378,0.06935123042505593,0.09187239583333338
2859,vicgalle/CarbonBeagle-11B-truthy,vicgalle/CarbonBeagle-11B-truthy,0.5212214701436632,0.3398837559181831,0.0513595166163142,0.2618757387706856,0.06599552572706939,0.041127604166666665
2860,vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,NousResearch/Meta-Llama-3-8B,0.5762510139762497,0.30509624748954783,0.06344410876132932,0.2330636820330969,0.06263982102908276,0.10062239583333334
2861,vicgalle/Configurable-Llama-3.1-8B-Instruct,vicgalle/Configurable-Llama-3.1-8B-Instruct,0.8312399987588486,0.29661397892084385,0.1729607250755287,0.28800975177304966,0.03243847874720355,0.05934375
2862,vicgalle/Configurable-Yi-1.5-9B-Chat,vicgalle/Configurable-Yi-1.5-9B-Chat,0.43234506664538974,0.35334445084622906,0.07326283987915407,0.335014036643026,0.12416107382550338,0.1202265625
2863,vicgalle/ConfigurableBeagle-11B,vicgalle/ConfigurableBeagle-11B,0.5834452585805663,0.32392022902811185,0.04380664652567977,0.26381501182033096,0.06935123042505593,0.07379427083333333
2864,vicgalle/ConfigurableHermes-7B,vicgalle/ConfigurableHermes-7B,0.5410798902467674,0.23158164380406476,0.04758308157099698,0.2250295508274231,0.03579418344519018,0.09110937500000003
2865,vicgalle/ConfigurableSOLAR-10.7B,vicgalle/ConfigurableSOLAR-10.7B,0.5099558061499044,0.27450950141666924,0.0,0.24146719858156027,0.06487695749440718,0.051932291666666665
2866,vicgalle/Humanish-RP-Llama-3.1-8B,vicgalle/Humanish-RP-Llama-3.1-8B,0.6669259786256023,0.29958560315236676,0.14728096676737162,0.2751736111111111,0.04921700223713646,0.08267708333333329
2867,vicgalle/Merge-Mistral-Prometheus-7B,vicgalle/Merge-Mistral-Prometheus-7B (Merge),0.48480143796238423,0.1841040626692948,0.017371601208459216,0.19076906028368795,0.017897091722595054,0.09950000000000003
2868,vicgalle/Merge-Mixtral-Prometheus-8x7B,vicgalle/Merge-Mixtral-Prometheus-8x7B (Merge),0.5744025851407598,0.34651421266143134,0.09441087613293052,0.2981678486997636,0.07829977628635347,0.09585416666666667
2869,vicgalle/Roleplay-Llama-3-8B,vicgalle/Roleplay-Llama-3-8B,0.7320221456845613,0.2855460390924062,0.09516616314199396,0.30093823877068554,0.014541387024608499,0.01677343749999999
2870,vihangd/smart-dan-sft-v0.1,vihangd/smart-dan-sft-v0.1,0.15764615664215392,0.03125599264349593,0.004531722054380665,0.015772754137115833,0.006711409395973183,0.011067708333333329
