,model,base_model,family,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k,ifeval,bbh,math,mmlu-pro,gpqa,musr
16,yi-1.5-34b-chat,yi-1.5-34b-chat,yi-1.5-chat,0.7047781569965871,0.8596893049193387,0.7708283992203878,0.6215770288656476,0.8161010260457773,0.7164518574677785,0.6066758423205982,0.44262825981005655,0.24924471299093656,0.3911606087470449,0.15324384787472037,0.13058072916666666
17,yi-1.5-34b-chat-16k,yi-1.5-34b-chat-16k,yi-1.5-chat-16k,0.6808873720136519,0.865166301533559,0.7800358753548459,0.5761262516867734,0.8326756116811366,0.6793025018953753,0.456449997118756,0.44536156546710337,0.20392749244712996,0.3938386524822695,0.1174496644295302,0.13736718750000002
18,yi-1.5-6b,yi-1.5-6b,yi-1.5,0.5725255972696246,0.7792272455686118,0.6472689535017566,0.4401764913300537,0.7513812154696133,0.5034116755117514,0.2616601727859857,0.22027904536694773,0.06344410876132932,0.23823507683215125,0.08501118568232664,0.13309114583333334
19,yi-1.5-6b-chat,yi-1.5-6b-chat,yi-1.5-chat,0.606655290102389,0.7886875124477196,0.6424095801586486,0.5257270462628132,0.7355958958168904,0.6709628506444276,0.5145270105542183,0.23678723132357843,0.054380664652567974,0.24368351063829788,0.06935123042505593,0.14030468750000002
20,yi-1.5-9b,yi-1.5-9b,yi-1.5,0.6186006825938567,0.8037243576976698,0.7073451954519469,0.4674286312358864,0.7797947908445146,0.6269901440485216,0.29358435617494916,0.3050071699492122,0.11329305135951664,0.32402482269503546,0.17225950782997765,0.12030989583333332
21,yi-1.5-9b-32k,yi-1.5-9b-32k,yi-1.5-32k,0.6109215017064846,0.7983469428400717,0.7097203740649417,0.4252971744640382,0.7687450670876085,0.0,0.23031113002389214,0.28937011582169664,0.10649546827794562,0.30721778959810875,0.145413870246085,0.1082682291666667
22,yi-1.5-9b-chat,yi-1.5-9b-chat,yi-1.5-chat,0.636518771331058,0.8094005178251344,0.7101349610420872,0.5266590047794029,0.7719021310181531,0.7187263078089462,0.6045525871354672,0.36952931384178933,0.12764350453172205,0.3305814125295508,0.11297539149888143,0.12838281249999997
23,yi-1.5-9b-chat-16k,yi-1.5-9b-chat-16k,yi-1.5-chat-16k,0.6433447098976111,0.8091017725552677,0.7095946328062592,0.5101756398724203,0.749802683504341,0.5966641394996209,0.4214040966856828,0.3149760894701832,0.13444108761329307,0.33261303191489355,0.07829977628635347,0.1003828125
24,yi-34b,yi-34b,yi,0.6459044368600683,0.8569010157339175,0.7635156727391681,0.5623083932983032,0.8303078137332282,0.5064442759666414,0.3045751938190668,0.35542431259008794,0.052114803625377654,0.37906323877068554,0.15548098434004473,0.09648437500000004
25,yi-34b-200k,yi-34b-200k,yi-200k,0.6578498293515358,0.8205536745668194,0.7556180045111563,0.42602145877404995,0.8287292817679558,0.34874905231235787,0.15424850507763843,0.3602211028900003,0.04984894259818731,0.39273049645390073,0.14205816554809844,0.09414843749999997
26,yi-34b-chat,yi-34b-chat,yi-chat,0.6544368600682594,0.8415654252141009,0.7489765262226099,0.5536831362008046,0.8011049723756904,0.3191811978771797,0.4698887839820566,0.37623987597243486,0.04682779456193354,0.34369459219858167,0.1174496644295302,0.08363802083333338
27,yi-6b,yi-6b,yi,0.5554607508532423,0.7656841266679945,0.6410709139827397,0.4196160749943391,0.7419100236779795,0.12130401819560273,0.28933784580468713,0.19408504737915055,0.015861027190332326,0.22124335106382978,0.02572706935123044,0.07044270833333335
28,yi-6b-200k,yi-6b-200k,yi-200k,0.537542662116041,0.7557259510057758,0.6464867451074461,0.41563534274193226,0.7363851617995265,0.31387414708112205,0.08433068702154728,0.20148020103768047,0.01435045317220544,0.20489804964539007,0.04250559284116329,0.16842447916666667
29,yi-6b-chat,yi-6b-chat,yi-chat,,,,,,,0.3395213588833185,0.1700016656742376,0.0067975830815709985,0.22900044326241129,0.059284116331096204,0.03565625
30,yi-9b,yi-9b,yi,0.6117747440273038,0.7881896036646087,0.7006330822380845,0.42448173501507824,0.7750591949486977,0.489764973464746,0.2708779372066118,0.27626956112077933,0.053625377643504536,0.2859781323877068,0.09060402684563762,0.08909114583333334
31,yi-9b-200k,yi-9b-200k,yi-200k,0.5802047781569966,0.7857996415056762,0.703401396043647,0.4062908776115501,0.7647987371744278,0.4761182714177407,0.2327092115586643,0.2649249509714754,0.06722054380664653,0.291334219858156,0.08724832214765099,0.12109114583333332
32,yi-coder-9b-chat,yi-coder-9b,yi-coder-chat,,,,,,,0.4817041006750976,0.2594315294491389,0.03323262839879154,0.1583554964539007,0.0,0.07963802083333334
33,0ai-7b-v3,,0ai-v3,0.7124573378839592,0.8531169089822744,0.5778237378624385,0.7051311270735209,0.7971586424625099,0.3980288097043215,,,,,,
34,0ai-7b-v4,,0ai-v4,0.6757679180887373,0.81557458673571,0.5324745971807573,0.7259950526466743,0.7932123125493291,0.16148597422289612,,,,,,
35,0ai-7b-v5,,0ai-v5,0.734641638225256,0.8938458474407489,0.6418792139414543,0.7985758974912013,0.8547750591949488,0.6648976497346475,,,,,,
36,fialka-13b-v3,,fialka-v3,0.3097269624573379,0.48834893447520417,0.2635735175864439,0.4058016031292479,0.5943172849250198,0.01288855193328279,,,,,,
37,fialka-13b-v3.1,,fialka-v3.1,0.29948805460750855,0.47281418044214296,0.2541422846573769,0.43028347785755877,0.584846093133386,0.00530705079605762,,,,,,
38,fialka-13b-v4,,fialka-v4,0.29692832764505117,0.4737104162517427,0.25087206278105467,0.43649124278295964,0.5887924230465666,0.0037907505686125853,,,,,,
39,fialka-7b-v3,,fialka-v3,0.4854948805460751,0.7105158334993029,0.43059379474192044,0.4478939671520861,0.6945540647198106,0.015163002274450341,,,,,,
40,nanofialka-v1,,nanofialka-v1,0.22013651877133106,0.28121888070105555,0.25033050916355837,0.4525733674718429,0.5043409629044988,0.0,,,,,,
41,bulgakovlm-3b,,bulgakovlm,0.2832764505119454,0.2656841266679944,0.24989337681829565,0.47927961355971765,0.505130228887135,0.0,,,,,,
42,miqu-1-70b-sf,miqu-1-70b-sf,miqu-1-sf,0.7303754266211604,0.8860784704242183,0.7549241448491703,0.693814109430027,0.8531965272296764,0.6770280515542078,0.5181740005407873,0.43807147003691965,0.12235649546827795,0.35865469858156024,0.13422818791946312,0.17209375
43,t-llama,,t-llama,0.5418088737201365,0.7647878908583947,0.4797885485289791,0.464708469527708,0.7127071823204418,0.2964366944655042,,,,,,
44,t-visstar-7b-v0.1,t-visstar-7b-v0.1,t-visstar-v0.1,,,,,,,0.3607040430502179,0.30243834478825987,0.0513595166163142,0.24562278368794324,0.04697986577181204,0.1355416666666667
45,t-visstar-v0.1,t-visstar-v0.1,t-visstar-v0.1,,,,,,,0.3607040430502179,0.30243834478825987,0.0513595166163142,0.24562278368794324,0.04697986577181204,0.1355416666666667
46,blur-4x7b-moe-v0.1,,blur-4x-moe-v0.1,0.7226962457337884,0.8813981278629756,0.6505256167044622,0.688217063142182,0.8255722178374111,0.6891584533737681,,,,,,
47,blurdus-7b-v0.1,,blurdus-v0.1,0.7226962457337884,0.8849830711013742,0.6482350464288822,0.6971802454568737,0.8295185477505921,0.6785443517816527,,,,,,
48,blurred-beagle-7b-slerp,,blurred-beagle-slerp,0.7278156996587031,0.8857797251543518,0.6495389590852121,0.6938704564389065,0.8318863456985004,0.6990144048521607,,,,,,
49,brurrydog-7b-v0.1,,brurrydog-v0.1,0.7252559726962456,0.8836885082652857,0.6473726646379864,0.7004617737856811,0.8287292817679558,0.6686884003032599,,,,,,
50,tinymistral-248mx4-moe,,tinymistral-x4-moe,0.295221843003413,0.25712009559848636,0.24823156004738808,0.4865533579688347,0.5177584846093133,0.0,,,,,,
51,bleagle-7b-v0.1-test,,bleagle-v0.1-test,0.7226962457337884,0.8823939454291974,0.6437447567581794,0.6782993454076689,0.8547750591949488,0.6512509476876421,,,,,,
52,liph-36-imatwarwithmyself,,liph-36-imatwarwithmyself,0.6237201365187713,0.7715594503087034,0.5814289006392229,0.5227691702271635,0.7529597474348856,0.5989385898407885,,,,,,
53,nexim-7b,,nexim,0.7303754266211604,0.8909579764987055,0.6447579592130963,0.7767797173417514,0.8476716653512234,0.7012888551933283,,,,,,
54,open-cabrita3b,,open-cabrita,0.33788395904436863,0.5534754033061143,0.2516467979324494,0.38499408711109195,0.5943172849250198,0.009855951478392721,,,,,,
55,l-3.1-science-writer-8b,removed,l-3.1-science-writer,,,,,,,0.4262501274396379,0.2919930078641656,0.1027190332326284,0.2943816489361702,0.03243847874720355,0.11693489583333332
56,llama-3.1-8b-squareroot,llama-3.1-8b-squareroot (merge),llama-3.1-squareroot,,,,,,,0.22134381219608415,0.08618063681935198,0.2273413897280967,0.08327792553191489,0.008948545861297527,0.007812499999999996
57,llama-3.1-8b-squareroot-v1,removed,llama-3.1-squareroot-v1,,,,,,,0.2892381104358657,0.06515144725982737,0.06193353474320242,0.014110520094562635,0.007829977628635318,0.017578124999999993
58,llama-squared-8b,removed,llama-squared,,,,,,,0.2755244972229241,0.21277103190106816,0.04531722054380666,0.15179890661938533,0.029082774049216997,0.01951822916666667
59,sitebunny-13b,,sitebunny,0.6313993174061433,0.836387173869747,0.5990765562906644,0.5620657173642927,0.7671665351223362,0.09401061410159212,,,,,,
60,42dot_llm-plm-1.3b,,42dot_llm-plm,0.3242320819112628,0.563931487751444,0.27085698780768536,0.386809318104188,0.5887924230465666,0.0075815011372251705,,,,,,
61,42dot_llm-sft-1.3b,,42dot_llm-sft,0.3609215017064847,0.5896235809599681,0.25512279175031294,0.39979776889587376,0.5840568271507498,0.006823351023502654,,,,,,
62,alignment-model-test10,,alignment-model-test10,0.7960750853242321,0.9001194981079466,0.6785516507340589,0.710829343782068,0.8721389108129439,0.5648218347232752,,,,,,
63,alignment-model-test3,,alignment-model-test3,0.7824232081911263,0.8968333001394144,0.680782683208373,0.8088413049033801,0.8650355169692187,0.467778620166793,,,,,,
64,alignment-model-test9,,alignment-model-test9,0.7755972696245734,0.9068910575582553,0.680354881642499,0.7524744031917101,0.8745067087608525,0.4821834723275209,,,,,,
65,alignment_model_test,,alignment_model_test,0.7824232081911263,0.8968333001394144,0.680782683208373,0.8088413049033801,0.8650355169692187,0.5845337376800607,,,,,,
66,final_model_test_v2,final_model_test_v2,final_model_test_v2,0.7773037542662116,0.9085839474208325,0.6785937998728824,0.7915511171320915,0.8626677190213102,0.6694465504169825,0.3191132860809319,0.47410670136906424,0.013595166163141997,0.2808990839243498,0.10290827740492169,0.12430989583333334
67,merge_model_test_v2,,merge_model_test_v2,0.7935153583617748,0.8975303724357697,0.6788747351037461,0.7157562342582786,0.8658247829518547,0.7179681576952237,,,,,,
68,sft_model_test1,,sft_model_test1,0.6706484641638225,0.8278231428002389,0.6747422425566466,0.5983379759395476,0.8429360694554064,0.778620166793025,,,,,,
69,lexpodlm-13b,,lexpodlm,0.5776450511945392,0.8103963353913562,0.48381930112834576,0.4347815813959218,0.7616416732438832,0.0,,,,,,
70,pooled_gqa_mix_chatml,,pooled_gqa_mix_chatml,0.36177474402730375,0.6123282214698267,0.26857690523702904,0.46984843948868776,0.5074980268350434,0.018953752843062926,,,,,,
71,pooled_gqa_chat,,pooled_gqa_chat,0.3199658703071672,0.5397331208922526,0.25272692767518995,0.41969507312318655,0.5082872928176796,0.013646702047005308,,,,,,
72,pooled_gqa_math,,pooled_gqa_math,0.2901023890784983,0.502688707428799,0.2453683203278378,0.4175858050546301,0.5019731649565904,0.0,,,,,,
73,pooled_gqa_mix,,pooled_gqa_mix,0.3361774744027304,0.5696076478789086,0.25305412026182433,0.4217367429006265,0.49881610102604573,0.02122820318423048,,,,,,
74,pooled_gqa_mix_chatml_sft,,pooled_gqa_mix_chatml_sft,0.41638225255972694,0.6437960565624379,0.2623765702072654,0.4187744235412955,0.5295974743488555,0.05761940864291129,,,,,,
75,pooled_gqa_prime,,pooled_gqa_prime,0.2935153583617747,0.5297749452300339,0.24803445647413064,0.40356177389435594,0.4996053670086819,0.0,,,,,,
76,pooled_gqa_raw,,pooled_gqa_raw,0.2935153583617747,0.5347540330611432,0.2469090751068422,0.40018696965240497,0.5067087608524072,0.0,,,,,,
77,slm,,slm,0.5674061433447098,0.7802230631348337,0.8610916697445655,0.5384155939606503,0.7103393843725335,0.4927975739196361,,,,,,
78,llama-3-monika-ddlc-8b-v1,,llama-3-monika-ddlc-v1,0.5955631399317406,0.7786297550288787,0.6509488371474765,0.4917726837614772,0.7537490134175217,0.6542835481425322,,,,,,
79,llama-3-natsuki-ddlc-8b-v1,,llama-3-natsuki-ddlc-v1,0.6032423208191127,0.8098984266082454,0.647512584705948,0.45411725334665304,0.7876874506708761,0.4184988627748294,,,,,,
80,monika-ddlc-7b-v1,,monika-ddlc-v1,0.5494880546075085,0.7677753435570603,0.4560946382366396,0.43943952364740935,0.728492501973165,0.08794541319181198,,,,,,
81,monika-ddlc-8b-v1,,monika-ddlc-v1,0.5955631399317406,0.7786297550288787,0.6509488371474765,0.4917726837614772,0.7537490134175217,0.6542835481425322,,,,,,
82,llama-3-monika-ddlc-11.5b-v1,,llama-3-monika-ddlc-v1,0.6006825938566553,0.7876916948814977,0.6636406594317886,0.47619972584446,0.7576953433307024,0.6580742987111448,,,,,,
83,silicon-monika-7b,,silicon-monika,0.6313993174061433,0.8264289982075284,0.6266833502456431,0.5214295545813499,0.7821625887924231,0.6050037907505686,,,,,,
84,silicon-natsuki-7b,,silicon-natsuki,0.6518771331058021,0.8397729535949015,0.6288467418213046,0.5785273806568466,0.7868981846882399,0.576194086429113,,,,,,
85,monika-ddlc-8b-v1,,monika-ddlc-v1,0.5955631399317406,0.7786297550288787,0.6509488371474765,0.4917726837614772,0.7537490134175217,0.6542835481425322,,,,,,
86,a0105,,a0105,0.621160409556314,0.8254331806413066,0.6851098593324497,0.5543558949846231,0.7687450670876085,0.5466262319939348,,,,,,
87,a0106,,a0106,0.6646757679180887,0.8505277833100976,0.7403015866771709,0.5782373220428066,0.8271507498026835,0.6254738438210766,,,,,,
88,a0120,,a0120,0.6706484641638225,0.8515236008763195,0.7449360402601574,0.5748062315132791,0.813733228097869,0.6709628506444276,,,,,,
89,a0121,,a0121,0.6715017064846417,0.854511053574985,0.7493138305632084,0.5961151164765033,0.8042620363062352,0.6057619408642911,,,,,,
90,a0127,,a0127,0.6860068259385667,0.8450507866958773,0.8489954206524188,0.5837817225424324,0.7987371744277821,0.6467020470053071,,,,,,
91,a11p,,a11p,0.6254266211604096,0.8253335988846843,0.7056276871528911,0.5644074616941972,0.7987371744277821,0.604245640636846,,,,,,
92,a12p,,a12p,0.64419795221843,0.8232423819956183,0.6996852796778615,0.6222123218100973,0.7963693764798737,0.5329795299469295,,,,,,
93,a13,,a13,0.6109215017064846,0.8169687313284206,0.6961666124696628,0.5325324692481855,0.8034727703235991,0.5269143290371494,,,,,,
94,azg,,azg,0.628839590443686,0.8201553475403306,0.702918015660823,0.538427969031974,0.7995264404104183,0.599696739954511,,,,,,
95,c0318-g,,c0318-g,0.6450511945392492,0.8387771360286795,0.741648558413305,0.5860904322577198,0.7932123125493291,0.7035633055344959,,,,,,
96,c0322-reft,,c0322-reft,0.64419795221843,0.837382991435969,0.7949994306733964,0.5977183511445812,0.7845303867403315,0.43290371493555724,,,,,,
97,c0325-l,,c0325-l,0.6757679180887373,0.8743278231428002,0.747172376960539,0.5865716438215435,0.8082083662194159,0.7452615617892343,,,,,,
98,ft,,ft,0.6313993174061433,0.8278231428002389,0.6949625338575326,0.598041316342393,0.7940015785319653,0.5822592873388931,,,,,,
99,o0128,,o0128,0.6791808873720135,0.8534156542521409,0.8358961655644953,0.6012752268438828,0.8224151539068666,0.6846095526914329,,,,,,
100,q,,q,0.6697952218430036,0.8567018522206732,0.7513302023201373,0.5935958667241532,0.8003157063930544,0.19939347990902198,,,,,,
101,testtest,,testtest,0.7081911262798635,0.8488348934475204,0.7666066503865465,0.6990494623892585,0.8208366219415943,0.6110689916603488,,,,,,
102,a0109,,a0109,0.6655290102389079,0.847042421828321,0.7444088517552848,0.5874825775728433,0.8216258879242304,0.643669446550417,,,,,,
103,a0110,,a0110,0.6638225255972696,0.8473411670981876,0.7448238040201577,0.5860453215820967,0.8232044198895028,0.6482183472327521,,,,,,
104,a0113,,a0113,0.6638225255972696,0.848635729934276,0.7439341947154992,0.5965256915069256,0.8200473559589583,0.6087945413191812,,,,,,
105,a0118,,a0118,0.5921501706484642,0.8378809002190799,0.6828095971028477,0.5579325936654852,0.775848460931334,0.26383623957543595,,,,,,
106,a0119,,a0119,0.6424914675767917,0.8474407488548098,0.7309816342295208,0.5795530367826707,0.8145224940805051,0.5739196360879454,,,,,,
107,o0201,,o0201,0.6783276450511946,0.844851623182633,0.8935202315945472,0.5863202491791143,0.797947908445146,0.5678544351781653,,,,,,
108,v0201,,v0201,0.6723549488054608,0.8330013941445926,0.887797741288461,0.5375985523274007,0.8050513022888715,0.535253980288097,,,,,,
109,v0202,,v0202,0.6655290102389079,0.8275243975303723,0.8631806012035536,0.5088923290302036,0.7837411207576953,0.4586808188021228,,,,,,
110,limb,,limb,0.6348122866894198,0.8307110137422824,0.7224745769395051,0.5836669238966421,0.797947908445146,0.55420773313116,,,,,,
111,whattest,,whattest,0.6680887372013652,0.8442541326428998,0.7659297784846892,0.5803674233221108,0.824782951854775,0.6944655041698256,,,,,,
112,a0123,,a0123,0.6766211604095563,0.8487353116908981,0.7844540976003028,0.5842179226306571,0.8034727703235991,0.6338134950720242,,,,,,
113,a0124,,a0124,0.6783276450511946,0.8471420035849433,0.8369717352103127,0.5652174373687721,0.8074191002367798,0.6322971948445792,,,,,,
114,a0125,,a0125,0.697098976109215,0.8500298745269866,0.8663598181059529,0.6026945746890666,0.8050513022888715,0.5966641394996209,,,,,,
115,a0126,,a0126,0.7039249146757679,0.8586934873531169,0.8403396813030537,0.6152953341243498,0.8153117600631412,0.6588324488248674,,,,,,
116,b0121,,b0121,0.6834470989761092,0.8530173272256522,0.8562701580945916,0.586289923104453,0.8018942383583267,0.5155420773313116,,,,,,
117,b0122,,b0122,0.6791808873720135,0.8492332204740092,0.8152560454206688,0.581997849772674,0.8082083662194159,0.32979529946929487,,,,,,
118,a0204,,a0204,0.7030716723549488,0.8441545508862777,0.8685646040931565,0.57938549088033,0.8082083662194159,0.5852918877937832,,,,,,
119,a0221,,a0221,0.6851535836177475,0.8513244373630751,0.844754045436386,0.5512834343620121,0.8129439621152328,0.5784685367702805,,,,,,
120,a0304,,a0304,0.6757679180887373,0.8278231428002389,0.8450462266800914,0.5334887043569735,0.7853196527229678,0.6004548900682335,,,,,,
121,a0305a,,a0305a,0.613481228668942,0.8040231029675362,0.7565943014777141,0.5173907130984454,0.77663772691397,0.6027293404094011,,,,,,
122,a0306,,a0306,0.6604095563139932,0.8346942840071699,0.80038241612828,0.5304559089583457,0.7821625887924231,0.5663381349507203,,,,,,
123,a0308-g,,a0308-g,0.6834470989761092,0.836387173869747,0.8406608236676427,0.5401972709280841,0.8042620363062352,0.6034874905231236,,,,,,
124,l0223,,l0223,0.6791808873720135,0.8299143596893049,0.8259242698047441,0.535935780967817,0.797947908445146,0.6163760424564063,,,,,,
125,l0225,,l0225,0.681740614334471,0.8273252340171281,0.8303953682803568,0.5419063822595955,0.7861089187056038,0.5951478392721758,,,,,,
126,fusechat-llama-3.1-8b-instruct-preview,fusechat-llama-3.1-8b-instruct-preview,fusechat-llama-3.1-instruct-preview,,,,,,,0.7189579205397234,0.3084806521622957,0.0702416918429003,0.30361628250591016,0.0738255033557047,0.061500000000000055
127,fusechat-llama-3.1-8b-sft-preview,fusechat-llama-3.1-8b-sft-preview,fusechat-llama-3.1-sft-preview,,,,,,,0.7280504616639405,0.3253678156315301,0.11404833836858005,0.3048167848699764,0.0727069351230425,0.09749999999999998
128,gemma-2-27b-it-simpo-37k,gemma-2-27b,gemma-2-it-simpo-37k,,,,,,,0.24065257959990605,0.15307880971954302,0.0,0.10793439716312056,0.04026845637583895,0.01595052083333333
129,gemma-2-27b-it-simpo-37k-100steps,gemma-2-27b,gemma-2-it-simpo-37k-100steps,,,,,,,0.2567642743476199,0.15261078322847055,0.0,0.12501846926713947,0.05145413870246088,0.007812499999999996
130,infinite-laymons-9b,,infinite-laymons,0.6561433447098977,0.8413662617008564,0.6453423344465221,0.5486913365249292,0.8082083662194159,0.5375284306292646,,,,,,
131,quantum-citrus-9b,,quantum-citrus,0.6518771331058021,0.8475403306114319,0.6457593131619358,0.5595960431117389,0.7940015785319653,0.5056861258529188,,,,,,
132,silver-sun-11b,,silver-sun,0.6979522184300341,0.8791077474606652,0.6690067904215181,0.618855922705881,0.8413575374901342,0.00530705079605762,,,,,,
133,silver-sun-v2-11b,,silver-sun-v2,0.6988054607508531,0.8781119298944433,0.6673891056901256,0.6249066782001546,0.8326756116811366,0.0037907505686125853,,,,,,
134,spicy-laymonade-7b,,spicy-laymonade,0.6279863481228669,0.8308105954989046,0.5995571566914113,0.44459704720124277,0.7750591949486977,0.3411675511751327,,,,,,
135,gemma-2-aeria-infinity-9b,gemma-2-aeria-infinity-9b (merge),gemma-2-aeria-infinity,,,,,,,0.7593995044260342,0.42090214231377504,0.0,0.3180223108747045,0.11185682326621922,0.09046093750000005
136,gemma-2-lyco-infinity-9b,gemma-2-lyco-infinity-9b (merge),gemma-2-lyco-infinity,,,,,,,0.731647583966099,0.3978753882674737,0.0,0.3096187943262411,0.10402684563758392,0.08912760416666671
137,artificium-llama3.1-8b-001,removed,artificium-llama3.1-001,,,,,,,0.5247687247614108,0.19348898073239648,0.11027190332326281,0.2423906619385342,0.021252796420581685,0.051656250000000015
138,magistral-7b-v0.1,,magistral-v0.1,0.6715017064846417,0.862975502887871,0.6429822348986566,0.6139311896012898,0.8350434096290449,0.6694465504169825,,,,,,
139,thetawave-7b-v0.1,,thetawave-v0.1,0.6595563139931742,0.8571997610037841,0.6307251555706965,0.6326747917681392,0.8153117600631412,0.5564821834723275,,,,,,
140,llamaster-8b-v0.1,,llamaster-v0.1,0.6092150170648464,0.7833100975901215,0.6710578607449889,0.5154617556632852,0.744277821625888,0.6868840030326004,,,,,,
141,smartllama3.1-8b-001,removed,smartllama3.1-001,,,,,,,0.35178659290682057,0.248577369132814,0.11858006042296072,0.2762817671394799,0.07494407158836691,0.14397395833333332
142,utena-7b-nsfw-v2,,utena-nsfw-v2,0.6331058020477816,0.8454491137223661,0.6397294255029669,0.47807391011550315,0.7868981846882399,0.42380591357088704,,,,,,
143,utena-7b-v3,,utena-v3,0.6595563139931742,0.8570005974905396,0.647244979859525,0.5364232527046322,0.8026835043409629,0.5420773313115997,,,,,,
144,numinamath-7b-cot,deepseek-math-7b-base,numinamath-cot,,,,,,,0.2688544173903022,0.19152364282090306,0.08836858006042297,0.2075760933806146,0.021252796420581685,0.008263020833333334
145,numinamath-7b-tir,deepseek-math-7b-base,numinamath-tir,,,,,,,0.27562423259174545,0.1687354725795866,0.0188821752265861,0.19252364066193853,0.011185682326621947,0.04199218749999999
146,llama-3-8b-instruct,meta-llama-3-8b,llama-3-instruct,,,,,,,0.24012841482821137,0.18388095615027525,0.004531722054380665,0.17747118794326236,0.021252796420581685,0.19936718749999996
147,gpt-sw3-1.3b,,gpt-sw3,0.3037542662116041,0.5039832702648874,0.261407732251751,0.3996656760993288,0.5887924230465666,0.000758150113722517,,,,,,
148,gpt-sw3-1.3b-instruct,,gpt-sw3-instruct,0.3097269624573379,0.5142401911969727,0.26165217718716294,0.4031210627490525,0.5674822415153907,0.01592115238817286,,,,,,
149,gpt-sw3-126m,,gpt-sw3,0.22013651877133106,0.29555865365465045,0.24529976881383397,0.4406746017669096,0.5043409629044988,0.000758150113722517,,,,,,
150,gpt-sw3-126m-instruct,,gpt-sw3-instruct,0.23378839590443687,0.29884485162318264,0.23778931564391662,0.42647039245716606,0.48539857932123126,0.009855951478392721,,,,,,
151,gpt-sw3-20b,,gpt-sw3,0.4180887372013652,0.6875124477195778,0.28465804359891167,0.3709656063846044,0.6716653512233622,0.009855951478392721,,,,,,
152,gpt-sw3-20b-instruct,,gpt-sw3-instruct,0.43174061433447103,0.7109141605257918,0.3132079184525216,0.4101922343540469,0.6677190213101816,0.08794541319181198,,,,,,
153,gpt-sw3-356m,,gpt-sw3,0.23634812286689416,0.37054371639115713,0.25933610474050095,0.4254820499111399,0.5303867403314917,0.002274450341167551,,,,,,
154,gpt-sw3-356m-instruct,,gpt-sw3-instruct,0.2696245733788396,0.3801035650268871,0.25533040894183323,0.407425017285801,0.5256511444356748,0.017437452615617893,,,,,,
155,gpt-sw3-40b,gpt-sw3-40b,gpt-sw3,0.4300341296928327,0.7236606253734316,0.34971328720008754,0.3752465265593006,0.6795580110497238,0.04700530705079606,0.1470298807164989,0.06894934050796576,0.00906344410876133,0.03064051418439715,0.0,0.028382812499999997
156,gpt-sw3-6.7b,,gpt-sw3,0.363481228668942,0.6075482971519618,0.25998245380428076,0.39038444805230477,0.6069455406471981,0.00530705079605762,,,,,,
157,gpt-sw3-6.7b-v2,,gpt-sw3-v2,0.39419795221843,0.6639115714001194,0.3008596366159277,0.35596210654913335,0.6424625098658248,0.012130401819560273,,,,,,
158,gpt-sw3-6.7b-v2-instruct,,gpt-sw3-v2-instruct,0.40784982935153585,0.6776538538139811,0.3156972269944626,0.4032485125499964,0.6353591160220995,0.06368460955269144,,,,,,
159,tinyllama-1.1b-chat-v1.0-x2-moe,,tinyllama-chat-v1.0-x2-moe,0.36006825938566556,0.6104361680940051,0.2480851333836982,0.37372695446760884,0.6037884767166535,0.022744503411675512,,,,,,
160,marcoroni-70b-v1,,marcoroni-v1,0.735494880546075,0.8762198765186217,0.7067318137840602,0.6440529032814905,0.8342541436464088,0.332827899924185,,,,,,
161,marcoroni-7b-v2,,marcoroni-v2,0.68259385665529,0.8626767576180043,0.6339078957535811,0.6195852908845921,0.8011049723756904,0.6550416982562547,,,,,,
162,marcoroni-7b-v3,,marcoroni-v3,0.6945392491467577,0.867755427205736,0.6500423816440501,0.6039648753933665,0.8145224940805051,0.7210007581501138,,,,,,
163,radiantloom-mixtral-8x7b-fusion,,radiantloom-mixtral-8x-fusion,0.6348122866894198,0.8364867556263692,0.6002579535334274,0.5475857676636995,0.7608524072612471,0.5344958301743745,,,,,,
164,llama-2-7b-chat-structured-responses,,llama-2-chat-structured-responses,0.5281569965870307,0.7738498307110138,0.4813950917795397,0.4432339461266288,0.7158642462509865,0.16072782410917358,,,,,,
165,tinyllama-1.1b-2.5t-chat,,tinyllama-2.5t-chat,0.3447098976109216,0.5970922127066322,0.26447442144289107,0.3879515338680291,0.6101026045777427,0.011372251705837756,,,,,,
166,tinyllama-1.1b-2.5t-chat-and-function-calling,,tinyllama-2.5t-chat-and-function-calling,0.3438566552901024,0.5960963951404102,0.26324973806216473,0.38916106981756643,0.6195737963693765,0.017437452615617893,,,,,,
167,deepseek-coder-1.3b-chat,,deepseek-coder-chat,0.25597269624573377,0.39693288189603665,0.25537113712787646,0.43935436863671357,0.5146014206787688,0.03184230477634572,,,,,,
168,deepseek-coder-1.3b-chat-and-function-calling,,deepseek-coder-chat-and-function-calling,0.2627986348122867,0.3926508663612826,0.2691510447466363,0.43371704166991554,0.5169692186266772,0.03411675511751327,,,,,,
169,deepseek-coder-6.7b-chat,,deepseek-coder-chat,0.3575085324232081,0.5370444134634534,0.3818726324156263,0.42939884725878996,0.580110497237569,0.1683093252463988,,,,,,
170,deepseek-coder-6.7b-chat-and-function-calling,,deepseek-coder-chat-and-function-calling,0.3609215017064847,0.5380402310296754,0.382883621787614,0.4283133114995368,0.5722178374112076,0.17210007581501138,,,,,,
171,juud-mistral-7b,,juud-mistral,0.6672354948805461,0.8500298745269866,0.6337593300673224,0.5412316525132941,0.7797947908445146,0.2312357846853677,,,,,,
