,model,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k
289,Azazelle/Bianca-7b,0.697098976109215,0.8610834495120494,0.652547182439459,0.6395483516204646,0.8089976322020521,0.7126611068991661
290,Azazelle/Dumb-Maidlet,0.6680887372013652,0.8605855407289384,0.6517440350994379,0.5070013733552167,0.8018942383583267,0.6110689916603488
291,Azazelle/Half-NSFW_Noromaid-7b,0.6279863481228669,0.8482374029077873,0.6376338493395671,0.4604717372741371,0.7805840568271507,0.3843821076573162
292,Azazelle/L3-RP_io,0.6305460750853242,0.7986456881099383,0.6792309620904651,0.5290113671388952,0.7569060773480661,0.6785443517816527
293,Azazelle/Maylin-7b,0.6680887372013652,0.8639713204540928,0.6473099417984739,0.6024386703470505,0.7963693764798737,0.6376042456406369
294,Azazelle/Mocha-Dare-7b-ex,0.6126279863481229,0.8159729137621987,0.607731842041868,0.5343809110538692,0.7379636937647988,0.5360121304018196
295,Azazelle/Mocha-SR-7b-ex,0.5981228668941979,0.8123879705238001,0.6087211750800685,0.5472145489149565,0.7308602999210734,0.5238817285822593
296,Azazelle/Mocha-Sample-7b-ex,0.6476109215017065,0.8434574785899224,0.6220427490246863,0.5418313995285621,0.771112865035517,0.5655799848369977
297,Azazelle/Moko-DARE,0.60580204778157,0.8207528380800637,0.6193634692029515,0.5216953799415293,0.7513812154696133,0.05079605761940864
298,Azazelle/Moko-SAMPLE,0.6109215017064846,0.8384783907588129,0.645740658367642,0.43448478922090955,0.7916337805840569,0.41925701288855194
299,Azazelle/Silicon-Medley,0.6723549488054608,0.8620792670782713,0.645115165154545,0.6134363868702684,0.7924230465666929,0.5837755875663382
300,Azazelle/Sina-Loki-7b-Merge,0.591296928327645,0.8195578570005975,0.6471356259809575,0.5384293511918705,0.7813733228097868,0.5238817285822593
301,Azazelle/Sina-Odin-7b-Merge,0.5281569965870307,0.6886078470424217,0.4553836669465036,0.39195277658680794,0.7221783741120756,0.08263836239575434
302,Azazelle/Sina-Thor-7b-Merge,0.6621160409556314,0.8569010157339175,0.6516659918757428,0.5000640698738921,0.8050513022888715,0.6868840030326004
303,Azazelle/SlimMelodicMaid,0.6715017064846417,0.8600876319458276,0.647491901732631,0.6087927851947197,0.7861089187056038,0.6080363912054587
304,Azazelle/Tippy-Toppy-7b,0.6689419795221841,0.8587930691097391,0.6549062265331732,0.5570225708371419,0.7884767166535123,0.6467020470053071
305,Azazelle/Yuna-7b-Merge,0.6749146757679181,0.8683529177454691,0.6485854267005423,0.6120244185533295,0.8074191002367798,0.6762699014404852
306,Azazelle/smol_bruin-7b,0.6757679180887373,0.8647679745070704,0.6505184252703645,0.5564800986558189,0.8113654301499605,0.7043214556482184
307,Azazelle/xDAN-SlimOrca,0.6561433447098977,0.8570005974905396,0.6366831488349711,0.5768241806655555,0.77663772691397,0.579226686884003
308,Azure99/blossom-v1-3b,0.36860068259385664,0.5509858593905597,0.2670471059719341,0.4345227910502905,0.5887924230465666,0.0037907505686125853
309,Azure99/blossom-v2-3b,0.3532423208191126,0.541027683728341,0.23988976369070902,0.4310694152839388,0.5880031570639306,0.00530705079605762
310,Azure99/blossom-v2-llama2-7b,0.5409556313993175,0.785700059749054,0.5165677011949178,0.46839069450884013,0.7434885556432518,0.04776345716451857
